Region,SPI,Year,Month,Values
Chattishgarh,2,1964,12,-0.215531774
Chattishgarh,2,1965,1,0.097969621
Chattishgarh,2,1965,2,-0.118146099
Chattishgarh,2,1965,3,0.482001436
Chattishgarh,2,1965,4,0.774834452
Chattishgarh,2,1965,5,-0.054509785
Chattishgarh,2,1965,6,-0.68273227
Chattishgarh,2,1965,7,-1.027714649
Chattishgarh,2,1965,8,-1.980885112
Chattishgarh,2,1965,9,-1.060588147
Chattishgarh,2,1965,10,0.181857344
Chattishgarh,2,1965,11,-0.783523611
Chattishgarh,2,1965,12,-1.193098416
Chattishgarh,2,1966,1,0.616923233
Chattishgarh,2,1966,2,0.129216835
Chattishgarh,2,1966,3,-1.651390874
Chattishgarh,2,1966,4,-0.756446552
Chattishgarh,2,1966,5,-0.025129195
Chattishgarh,2,1966,6,0.535336036
Chattishgarh,2,1966,7,-0.485369834
Chattishgarh,2,1966,8,-1.933433051
Chattishgarh,2,1966,9,-2.019117818
Chattishgarh,2,1966,10,-1.686455161
Chattishgarh,2,1966,11,-0.800426995
Chattishgarh,2,1966,12,0.772431164
Chattishgarh,2,1967,1,0.283056785
Chattishgarh,2,1967,2,-1.549979808
Chattishgarh,2,1967,3,1.747664293
Chattishgarh,2,1967,4,2.113704921
Chattishgarh,2,1967,5,0.039195442
Chattishgarh,2,1967,6,-0.276946531
Chattishgarh,2,1967,7,-0.388785575
Chattishgarh,2,1967,8,0.491976629
Chattishgarh,2,1967,9,0.283952288
Chattishgarh,2,1967,10,-1.19514687
Chattishgarh,2,1967,11,-1.732071221
Chattishgarh,2,1967,12,1.347199551
Chattishgarh,2,1968,1,1.958201442
Chattishgarh,2,1968,2,0.727820572
Chattishgarh,2,1968,3,1.046459768
Chattishgarh,2,1968,4,1.210370458
Chattishgarh,2,1968,5,-0.209760417
Chattishgarh,2,1968,6,-0.770307824
Chattishgarh,2,1968,7,-0.744851298
Chattishgarh,2,1968,8,-1.166135012
Chattishgarh,2,1968,9,-0.729337442
Chattishgarh,2,1968,10,0.33473772
Chattishgarh,2,1968,11,0.182264914
Chattishgarh,2,1968,12,0.021457453
Chattishgarh,2,1969,1,0.221250561
Chattishgarh,2,1969,2,-0.64288116
Chattishgarh,2,1969,3,-1.374241481
Chattishgarh,2,1969,4,0.017354135
Chattishgarh,2,1969,5,0.821305967
Chattishgarh,2,1969,6,-1.172271679
Chattishgarh,2,1969,7,-0.541419826
Chattishgarh,2,1969,8,-0.121854532
Chattishgarh,2,1969,9,-0.688134229
Chattishgarh,2,1969,10,-0.614130051
Chattishgarh,2,1969,11,-0.593546717
Chattishgarh,2,1969,12,0.463168295
Chattishgarh,2,1970,1,0.431678154
Chattishgarh,2,1970,2,0.428637577
Chattishgarh,2,1970,3,0.950315378
Chattishgarh,2,1970,4,0.637992884
Chattishgarh,2,1970,5,-0.752288336
Chattishgarh,2,1970,6,0.72190727
Chattishgarh,2,1970,7,0.606090347
Chattishgarh,2,1970,8,0.473648568
Chattishgarh,2,1970,9,0.52844753
Chattishgarh,2,1970,10,-0.235837218
Chattishgarh,2,1970,11,-1.261092004
Chattishgarh,2,1970,12,-1.193098416
Chattishgarh,2,1971,1,0.448102029
Chattishgarh,2,1971,2,0.413101385
Chattishgarh,2,1971,3,0.388422262
Chattishgarh,2,1971,4,0.976599458
Chattishgarh,2,1971,5,1.647075827
Chattishgarh,2,1971,6,1.827984849
Chattishgarh,2,1971,7,1.052537436
Chattishgarh,2,1971,8,0.112744669
Chattishgarh,2,1971,9,-0.330872676
Chattishgarh,2,1971,10,-0.430816903
Chattishgarh,2,1971,11,0.649592739
Chattishgarh,2,1971,12,-1.193098416
Chattishgarh,2,1972,1,-1.281836026
Chattishgarh,2,1972,2,-0.526319897
Chattishgarh,2,1972,3,-0.558122068
Chattishgarh,2,1972,4,-0.656475383
Chattishgarh,2,1972,5,-0.746406788
Chattishgarh,2,1972,6,-0.953308716
Chattishgarh,2,1972,7,-1.032637399
Chattishgarh,2,1972,8,-0.454416249
Chattishgarh,2,1972,9,0.263786462
Chattishgarh,2,1972,10,0.321001636
Chattishgarh,2,1972,11,0.49167265
Chattishgarh,2,1972,12,1.097730911
Chattishgarh,2,1973,1,-0.200636824
Chattishgarh,2,1973,2,0.375181852
Chattishgarh,2,1973,3,0.226729171
Chattishgarh,2,1973,4,-1.479441256
Chattishgarh,2,1973,5,-1.457230871
Chattishgarh,2,1973,6,-1.206249958
Chattishgarh,2,1973,7,-0.127371158
Chattishgarh,2,1973,8,0.734888728
Chattishgarh,2,1973,9,0.471273992
Chattishgarh,2,1973,10,1.329533255
Chattishgarh,2,1973,11,1.644811394
Chattishgarh,2,1973,12,-0.675814756
Chattishgarh,2,1974,1,-1.166230385
Chattishgarh,2,1974,2,-0.469509972
Chattishgarh,2,1974,3,-0.300834759
Chattishgarh,2,1974,4,-1.275158799
Chattishgarh,2,1974,5,-1.490077432
Chattishgarh,2,1974,6,-1.438844339
Chattishgarh,2,1974,7,-2.343966632
Chattishgarh,2,1974,8,-1.533574184
Chattishgarh,2,1974,9,-1.299900221
Chattishgarh,2,1974,10,-1.354579404
Chattishgarh,2,1974,11,0.125532457
Chattishgarh,2,1974,12,-0.084691662
Chattishgarh,2,1975,1,-0.308299617
Chattishgarh,2,1975,2,-0.336499523
Chattishgarh,2,1975,3,0.133526568
Chattishgarh,2,1975,4,-0.053373251
Chattishgarh,2,1975,5,-1.24341878
Chattishgarh,2,1975,6,-0.289579057
Chattishgarh,2,1975,7,0.446386873
Chattishgarh,2,1975,8,0.499819137
Chattishgarh,2,1975,9,-0.050417966
Chattishgarh,2,1975,10,1.057575968
Chattishgarh,2,1975,11,1.513307733
Chattishgarh,2,1975,12,-0.940198638
Chattishgarh,2,1976,1,-1.343096734
Chattishgarh,2,1976,2,-1.000389845
Chattishgarh,2,1976,3,-0.9768733
Chattishgarh,2,1976,4,-0.110859638
Chattishgarh,2,1976,5,0.624408827
Chattishgarh,2,1976,6,-0.613235202
Chattishgarh,2,1976,7,-0.570787954
Chattishgarh,2,1976,8,0.350860322
Chattishgarh,2,1976,9,-0.238286749
Chattishgarh,2,1976,10,-1.60516274
Chattishgarh,2,1976,11,-0.683495081
Chattishgarh,2,1976,12,0.795610261
Chattishgarh,2,1977,1,-1.006054367
Chattishgarh,2,1977,2,-0.899446214
Chattishgarh,2,1977,3,-0.692865723
Chattishgarh,2,1977,4,0.794691759
Chattishgarh,2,1977,5,1.617549976
Chattishgarh,2,1977,6,1.637431471
Chattishgarh,2,1977,7,1.252606092
Chattishgarh,2,1977,8,0.349530118
Chattishgarh,2,1977,9,0.164270632
Chattishgarh,2,1977,10,-0.310473579
Chattishgarh,2,1977,11,-0.137047542
Chattishgarh,2,1977,12,0.815574536
Chattishgarh,2,1978,1,-0.200636824
Chattishgarh,2,1978,2,-0.150348236
Chattishgarh,2,1978,3,0.253252145
Chattishgarh,2,1978,4,0.288508608
Chattishgarh,2,1978,5,-0.084413591
Chattishgarh,2,1978,6,0.026199175
Chattishgarh,2,1978,7,-0.581367912
Chattishgarh,2,1978,8,0.064030462
Chattishgarh,2,1978,9,-0.014282914
Chattishgarh,2,1978,10,-1.506748362
Chattishgarh,2,1978,11,-0.99573729
Chattishgarh,2,1978,12,0.712669766
Chattishgarh,2,1979,1,1.270600595
Chattishgarh,2,1979,2,0.87944555
Chattishgarh,2,1979,3,0.165259708
Chattishgarh,2,1979,4,-0.728926279
Chattishgarh,2,1979,5,-1.012547543
Chattishgarh,2,1979,6,-0.445661673
Chattishgarh,2,1979,7,-1.246132242
Chattishgarh,2,1979,8,-2.090770071
Chattishgarh,2,1979,9,-2.206254189
Chattishgarh,2,1979,10,-1.744167064
Chattishgarh,2,1979,11,-0.230668343
Chattishgarh,2,1979,12,0.826854369
Chattishgarh,2,1980,1,-0.292111735
Chattishgarh,2,1980,2,-0.843978688
Chattishgarh,2,1980,3,-0.744695275
Chattishgarh,2,1980,4,0.336532078
Chattishgarh,2,1980,5,0.203593193
Chattishgarh,2,1980,6,1.076965612
Chattishgarh,2,1980,7,0.756489917
Chattishgarh,2,1980,8,-0.15153182
Chattishgarh,2,1980,9,0.763332976
Chattishgarh,2,1980,10,0.666178468
Chattishgarh,2,1980,11,-1.104946469
Chattishgarh,2,1980,12,0.470643688
Chattishgarh,2,1981,1,0.982323877
Chattishgarh,2,1981,2,-0.145696307
Chattishgarh,2,1981,3,-0.857688522
Chattishgarh,2,1981,4,-0.881603542
Chattishgarh,2,1981,5,-0.504778968
Chattishgarh,2,1981,6,-1.35505204
Chattishgarh,2,1981,7,-1.642639548
Chattishgarh,2,1981,8,-0.980579024
Chattishgarh,2,1981,9,-0.026303858
Chattishgarh,2,1981,10,-0.03608848
Chattishgarh,2,1981,11,-1.57414541
Chattishgarh,2,1981,12,-0.675814756
Chattishgarh,2,1982,1,0.745080988
Chattishgarh,2,1982,2,0.850580464
Chattishgarh,2,1982,3,0.853812562
Chattishgarh,2,1982,4,0.553202519
Chattishgarh,2,1982,5,0.42491799
Chattishgarh,2,1982,6,-0.568639186
Chattishgarh,2,1982,7,-1.82287208
Chattishgarh,2,1982,8,-0.679979805
Chattishgarh,2,1982,9,-0.280483287
Chattishgarh,2,1982,10,-0.975654718
Chattishgarh,2,1982,11,0.004293834
Chattishgarh,2,1982,12,-0.625601247
Chattishgarh,2,1983,1,-1.343096734
Chattishgarh,2,1983,2,-0.10909662
Chattishgarh,2,1983,3,-0.159562279
Chattishgarh,2,1983,4,-0.735744245
Chattishgarh,2,1983,5,0.419172184
Chattishgarh,2,1983,6,-0.336376209
Chattishgarh,2,1983,7,-1.139577272
Chattishgarh,2,1983,8,-0.366383626
Chattishgarh,2,1983,9,0.975022493
Chattishgarh,2,1983,10,0.906478034
Chattishgarh,2,1983,11,0.130929004
Chattishgarh,2,1983,12,0.009656472
Chattishgarh,2,1984,1,1.354500374
Chattishgarh,2,1984,2,0.97035533
Chattishgarh,2,1984,3,-0.533171742
Chattishgarh,2,1984,4,0.876984863
Chattishgarh,2,1984,5,0.921679758
Chattishgarh,2,1984,6,0.527990492
Chattishgarh,2,1984,7,0.020720833
Chattishgarh,2,1984,8,-0.239150523
Chattishgarh,2,1984,9,-0.958924631
Chattishgarh,2,1984,10,-1.9337381
Chattishgarh,2,1984,11,-0.414518305
Chattishgarh,2,1984,12,-1.193098416
Chattishgarh,2,1985,1,1.136114365
Chattishgarh,2,1985,2,0.983971318
Chattishgarh,2,1985,3,-0.502790336
Chattishgarh,2,1985,4,-0.383156228
Chattishgarh,2,1985,5,-0.073136892
Chattishgarh,2,1985,6,-1.099985808
Chattishgarh,2,1985,7,-0.57305341
Chattishgarh,2,1985,8,0.071595925
Chattishgarh,2,1985,9,0.450239199
Chattishgarh,2,1985,10,0.875764576
Chattishgarh,2,1985,11,0.55432165
Chattishgarh,2,1985,12,-0.499507377
Chattishgarh,2,1986,1,0.663212636
Chattishgarh,2,1986,2,1.525172953
Chattishgarh,2,1986,3,1.104049881
Chattishgarh,2,1986,4,0.558789799
Chattishgarh,2,1986,5,0.384349616
Chattishgarh,2,1986,6,1.582700616
Chattishgarh,2,1986,7,1.144163085
Chattishgarh,2,1986,8,-0.77572608
Chattishgarh,2,1986,9,-1.526305334
Chattishgarh,2,1986,10,-1.000685039
Chattishgarh,2,1986,11,0.644109292
Chattishgarh,2,1986,12,1.316647348
Chattishgarh,2,1987,1,0.484341167
Chattishgarh,2,1987,2,-0.37532658
Chattishgarh,2,1987,3,-0.008904577
Chattishgarh,2,1987,4,-0.115055302
Chattishgarh,2,1987,5,0.049694462
Chattishgarh,2,1987,6,-1.323603626
Chattishgarh,2,1987,7,-0.333499348
Chattishgarh,2,1987,8,-0.437461492
Chattishgarh,2,1987,9,-1.543726932
Chattishgarh,2,1987,10,-0.067332955
Chattishgarh,2,1987,11,0.778364796
Chattishgarh,2,1987,12,0.646833772
Chattishgarh,2,1988,1,-0.553097487
Chattishgarh,2,1988,2,0.238131524
Chattishgarh,2,1988,3,0.484840801
Chattishgarh,2,1988,4,-0.419482511
Chattishgarh,2,1988,5,-1.166720273
Chattishgarh,2,1988,6,-0.191040839
Chattishgarh,2,1988,7,-1.439267155
Chattishgarh,2,1988,8,-2.204413349
Chattishgarh,2,1988,9,-0.988801151
Chattishgarh,2,1988,10,-0.476524118
Chattishgarh,2,1988,11,-0.763536888
Chattishgarh,2,1988,12,-1.193098416
Chattishgarh,2,1989,1,-1.238003326
Chattishgarh,2,1989,2,-1.963437671
Chattishgarh,2,1989,3,-1.213867862
Chattishgarh,2,1989,4,-1.298417703
Chattishgarh,2,1989,5,-2.644413986
Chattishgarh,2,1989,6,0.158201124
Chattishgarh,2,1989,7,-0.018848358
Chattishgarh,2,1989,8,-0.78112506
Chattishgarh,2,1989,9,-1.229732674
Chattishgarh,2,1989,10,-1.273797775
Chattishgarh,2,1989,11,-1.313280683
Chattishgarh,2,1989,12,0.413332244
Chattishgarh,2,1990,1,0.230965722
Chattishgarh,2,1990,2,-0.572725396
Chattishgarh,2,1990,3,-0.427590228
Chattishgarh,2,1990,4,-0.777534529
Chattishgarh,2,1990,5,1.614056196
Chattishgarh,2,1990,6,0.541038563
Chattishgarh,2,1990,7,-0.585908291
Chattishgarh,2,1990,8,-0.571205943
Chattishgarh,2,1990,9,0.844122604
Chattishgarh,2,1990,10,1.290696428
Chattishgarh,2,1990,11,0.372661953
Chattishgarh,2,1990,12,-0.538282014
Chattishgarh,2,1991,1,0.324105996
Chattishgarh,2,1991,2,0.471356229
Chattishgarh,2,1991,3,0.44463492
Chattishgarh,2,1991,4,0.128465289
Chattishgarh,2,1991,5,-1.064254224
Chattishgarh,2,1991,6,-0.81328323
Chattishgarh,2,1991,7,-0.356711923
Chattishgarh,2,1991,8,-0.113397719
Chattishgarh,2,1991,9,-1.017943009
Chattishgarh,2,1991,10,-1.157898873
Chattishgarh,2,1991,11,-0.145520165
Chattishgarh,2,1991,12,0.617539891
Chattishgarh,2,1992,1,0.292295854
Chattishgarh,2,1992,2,-1.851570915
Chattishgarh,2,1992,3,-1.96751628
Chattishgarh,2,1992,4,-1.252449044
Chattishgarh,2,1992,5,-0.956029045
Chattishgarh,2,1992,6,-0.898760655
Chattishgarh,2,1992,7,-0.193364415
Chattishgarh,2,1992,8,1.148672768
Chattishgarh,2,1992,9,0.469873645
Chattishgarh,2,1992,10,-1.264195222
Chattishgarh,2,1992,11,-1.475247245
Chattishgarh,2,1992,12,-0.051998449
Chattishgarh,2,1993,1,-0.065451887
Chattishgarh,2,1993,2,0.117858666
Chattishgarh,2,1993,3,0.36108695
Chattishgarh,2,1993,4,-0.065500371
Chattishgarh,2,1993,5,-0.350187462
Chattishgarh,2,1993,6,-0.120496776
Chattishgarh,2,1993,7,-0.325541975
Chattishgarh,2,1993,8,-1.184875998
Chattishgarh,2,1993,9,-0.53993937
Chattishgarh,2,1993,10,0.456292225
Chattishgarh,2,1993,11,-0.325686182
Chattishgarh,2,1993,12,-0.978694238
Chattishgarh,2,1994,1,-0.316506088
Chattishgarh,2,1994,2,-0.586375159
Chattishgarh,2,1994,3,-1.297036503
Chattishgarh,2,1994,4,-1.197898969
Chattishgarh,2,1994,5,-0.549907963
Chattishgarh,2,1994,6,1.448703061
Chattishgarh,2,1994,7,2.715365689
Chattishgarh,2,1994,8,1.887514356
Chattishgarh,2,1994,9,0.217473386
Chattishgarh,2,1994,10,0.170261391
Chattishgarh,2,1994,11,-0.29724113
Chattishgarh,2,1994,12,-0.565776119
Chattishgarh,2,1995,1,1.172590084
Chattishgarh,2,1995,2,0.877056896
Chattishgarh,2,1995,3,0.230070369
Chattishgarh,2,1995,4,0.040213735
Chattishgarh,2,1995,5,0.213203465
Chattishgarh,2,1995,6,-0.530485506
Chattishgarh,2,1995,7,0.180592768
Chattishgarh,2,1995,8,0.516133926
Chattishgarh,2,1995,9,-0.891810267
Chattishgarh,2,1995,10,-0.593015157
Chattishgarh,2,1995,11,0.510821738
Chattishgarh,2,1995,12,0.234469486
Chattishgarh,2,1996,1,0.60603012
Chattishgarh,2,1996,2,0.303176036
Chattishgarh,2,1996,3,-0.315932148
Chattishgarh,2,1996,4,-0.889429686
Chattishgarh,2,1996,5,-1.57116441
Chattishgarh,2,1996,6,-0.224894026
Chattishgarh,2,1996,7,-0.643740277
Chattishgarh,2,1996,8,0.157099119
Chattishgarh,2,1996,9,0.485960686
Chattishgarh,2,1996,10,-0.654508461
Chattishgarh,2,1996,11,-0.952484159
Chattishgarh,2,1996,12,-0.77440118
Chattishgarh,2,1997,1,-0.245231586
Chattishgarh,2,1997,2,-0.791687874
Chattishgarh,2,1997,3,-1.374241481
Chattishgarh,2,1997,4,1.20425107
Chattishgarh,2,1997,5,1.193615815
Chattishgarh,2,1997,6,-0.506475176
Chattishgarh,2,1997,7,-0.636096601
Chattishgarh,2,1997,8,-0.455892423
Chattishgarh,2,1997,9,-0.19483221
Chattishgarh,2,1997,10,-0.20306271
Chattishgarh,2,1997,11,0.380515241
Chattishgarh,2,1997,12,2.223257962
Chattishgarh,2,1998,1,2.506872905
Chattishgarh,2,1998,2,1.206466343
Chattishgarh,2,1998,3,0.559726718
Chattishgarh,2,1998,4,0.600171113
Chattishgarh,2,1998,5,-0.003423874
Chattishgarh,2,1998,6,-0.739144731
Chattishgarh,2,1998,7,-1.517851744
Chattishgarh,2,1998,8,-1.910739018
Chattishgarh,2,1998,9,-0.856378149
Chattishgarh,2,1998,10,0.19519504
Chattishgarh,2,1998,11,0.707646875
Chattishgarh,2,1998,12,1.164232084
Chattishgarh,2,1999,1,-1.343096734
Chattishgarh,2,1999,2,-1.644672466
Chattishgarh,2,1999,3,-1.926928707
Chattishgarh,2,1999,4,-2.043000165
Chattishgarh,2,1999,5,0.241746997
Chattishgarh,2,1999,6,0.328707385
Chattishgarh,2,1999,7,-1.012155373
Chattishgarh,2,1999,8,-0.632949194
Chattishgarh,2,1999,9,0.411509789
Chattishgarh,2,1999,10,0.246347917
Chattishgarh,2,1999,11,0.411609674
Chattishgarh,2,1999,12,-0.625601247
Chattishgarh,2,2000,1,-0.440483353
Chattishgarh,2,2000,2,0.199135037
Chattishgarh,2,2000,3,-0.032815954
Chattishgarh,2,2000,4,-1.739763028
Chattishgarh,2,2000,5,-0.650141291
Chattishgarh,2,2000,6,0.313085667
Chattishgarh,2,2000,7,-0.372726009
Chattishgarh,2,2000,8,-1.430595661
Chattishgarh,2,2000,9,-1.658302102
Chattishgarh,2,2000,10,-1.532159493
Chattishgarh,2,2000,11,-1.595182899
Chattishgarh,2,2000,12,-1.193098416
Chattishgarh,2,2001,1,-1.079059364
Chattishgarh,2,2001,2,-1.392400971
Chattishgarh,2,2001,3,-0.346731046
Chattishgarh,2,2001,4,0.13203839
Chattishgarh,2,2001,5,-0.111027097
Chattishgarh,2,2001,6,1.310801828
Chattishgarh,2,2001,7,1.848593891
Chattishgarh,2,2001,8,0.521999405
Chattishgarh,2,2001,9,-1.805679366
Chattishgarh,2,2001,10,-1.238285515
Chattishgarh,2,2001,11,0.389896699
Chattishgarh,2,2001,12,-0.641757025
Chattishgarh,2,2002,1,0.65970296
Chattishgarh,2,2002,2,0.31319541
Chattishgarh,2,2002,3,1.330823444
Chattishgarh,2,2002,4,1.325629765
Chattishgarh,2,2002,5,-0.843801341
Chattishgarh,2,2002,6,0.102145483
Chattishgarh,2,2002,7,-1.551254405
Chattishgarh,2,2002,8,-1.842217017
Chattishgarh,2,2002,9,-0.603247988
Chattishgarh,2,2002,10,-0.863002736
Chattishgarh,2,2002,11,-0.866858119
Chattishgarh,2,2002,12,-0.87562602
Chattishgarh,2,2003,1,-0.459803527
Chattishgarh,2,2003,2,0.296459694
Chattishgarh,2,2003,3,0.467730566
Chattishgarh,2,2003,4,-0.44071156
Chattishgarh,2,2003,5,-2.030280976
Chattishgarh,2,2003,6,-0.901395036
Chattishgarh,2,2003,7,-0.278748271
Chattishgarh,2,2003,8,0.958560045
Chattishgarh,2,2003,9,1.785456337
Chattishgarh,2,2003,10,1.819296477
Chattishgarh,2,2003,11,1.327564145
Chattishgarh,2,2003,12,0.854661124
Chattishgarh,2,2004,1,1.398601292
Chattishgarh,2,2004,2,0.677886107
Chattishgarh,2,2004,3,-0.590173616
Chattishgarh,2,2004,4,-0.021519462
Chattishgarh,2,2004,5,0.084259167
Chattishgarh,2,2004,6,0.670491232
Chattishgarh,2,2004,7,0.135317133
Chattishgarh,2,2004,8,-0.909557166
Chattishgarh,2,2004,9,-1.037450629
Chattishgarh,2,2004,10,-0.564335609
Chattishgarh,2,2004,11,0.034939182
Chattishgarh,2,2004,12,-0.594802896
Chattishgarh,2,2005,1,1.874499196
Chattishgarh,2,2005,2,1.834046116
Chattishgarh,2,2005,3,0.179143589
Chattishgarh,2,2005,4,-0.722148725
Chattishgarh,2,2005,5,-0.173522552
Chattishgarh,2,2005,6,0.328707385
Chattishgarh,2,2005,7,0.093085229
Chattishgarh,2,2005,8,-0.734210137
Chattishgarh,2,2005,9,-0.240623397
Chattishgarh,2,2005,10,0.776892274
Chattishgarh,2,2005,11,0.529787998
Chattishgarh,2,2005,12,-0.565776119
Chattishgarh,2,2006,1,-0.785217936
Chattishgarh,2,2006,2,-2.043000165
Chattishgarh,2,2006,3,0.51017793
Chattishgarh,2,2006,4,1.191963261
Chattishgarh,2,2006,5,1.201778112
Chattishgarh,2,2006,6,-0.998069555
Chattishgarh,2,2006,7,-0.664430544
Chattishgarh,2,2006,8,0.641657958
Chattishgarh,2,2006,9,0.531224538
Chattishgarh,2,2006,10,-0.310473579
Chattishgarh,2,2006,11,-0.479634665
Chattishgarh,2,2006,12,0.697296633
Chattishgarh,2,2007,1,-1.343096734
Chattishgarh,2,2007,2,-0.021995966
Chattishgarh,2,2007,3,0.308114166
Chattishgarh,2,2007,4,-0.489818914
Chattishgarh,2,2007,5,-0.591248181
Chattishgarh,2,2007,6,0.81053412
Chattishgarh,2,2007,7,-0.208921821
Chattishgarh,2,2007,8,-1.06513166
Chattishgarh,2,2007,9,-0.137880005
Chattishgarh,2,2007,10,-0.213953376
Chattishgarh,2,2007,11,-0.47431257
Chattishgarh,2,2007,12,-0.020589809
Chattishgarh,2,2008,1,0.235794172
Chattishgarh,2,2008,2,-0.034688456
Chattishgarh,2,2008,3,-0.053084049
Chattishgarh,2,2008,4,0.212122374
Chattishgarh,2,2008,5,-0.565270533
Chattishgarh,2,2008,6,0.400672191
Chattishgarh,2,2008,7,-0.7902119
Chattishgarh,2,2008,8,-1.490836049
Chattishgarh,2,2008,9,0.100333507
Chattishgarh,2,2008,10,0.046851657
Chattishgarh,2,2008,11,-1.36822159
Chattishgarh,2,2008,12,-0.440303017
Chattishgarh,2,2009,1,-0.659569809
Chattishgarh,2,2009,2,-1.278114937
Chattishgarh,2,2009,3,-1.227112956
Chattishgarh,2,2009,4,-0.937622819
Chattishgarh,2,2009,5,-0.705940636
Chattishgarh,2,2009,6,-2.122068053
Chattishgarh,2,2009,7,-1.367097077
Chattishgarh,2,2009,8,-0.914270382
Chattishgarh,2,2009,9,-2.316887799
Chattishgarh,2,2009,10,-2.00600884
Chattishgarh,2,2009,11,0.753748464
Chattishgarh,2,2009,12,1.599795734
Chattishgarh,2,2010,1,0.269067869
Chattishgarh,2,2010,2,-0.488112438
Chattishgarh,2,2010,3,-1.374241481
Chattishgarh,2,2010,4,-1.219353605
Chattishgarh,2,2010,5,-0.456219851
Chattishgarh,2,2010,6,-0.7565513
Chattishgarh,2,2010,7,-0.544424892
Chattishgarh,2,2010,8,-1.025124797
Chattishgarh,2,2010,9,-0.379287915
Chattishgarh,2,2010,10,0.844829125
Chattishgarh,2,2010,11,0.568614666
Chattishgarh,2,2010,12,1.596259573
Chattishgarh,2,2011,1,1.063631105
Chattishgarh,2,2011,2,-0.03894722
Chattishgarh,2,2011,3,-0.016826431
Chattishgarh,2,2011,4,0.777327374
Chattishgarh,2,2011,5,0.847401129
Chattishgarh,2,2011,6,-0.064271987
Chattishgarh,2,2011,7,-0.513698783
Chattishgarh,2,2011,8,-0.505516139
Chattishgarh,2,2011,9,1.502827259
Chattishgarh,2,2011,10,1.579132549
Chattishgarh,2,2011,11,-0.714912458
Chattishgarh,2,2011,12,-1.024025592
Chattishgarh,2,2012,1,1.52331709
Chattishgarh,2,2012,2,1.202405054
Chattishgarh,2,2012,3,-0.929114146
Chattishgarh,2,2012,4,-0.500997748
Chattishgarh,2,2012,5,-0.639247283
Chattishgarh,2,2012,6,-0.325673649
Chattishgarh,2,2012,7,0.356638172
Chattishgarh,2,2012,8,0.961032627
Chattishgarh,2,2012,9,0.417862074
Chattishgarh,2,2012,10,-0.394060135
Chattishgarh,2,2012,11,0.017769148
Chattishgarh,2,2012,12,1.107068243
Chattishgarh,2,2013,1,-0.200636824
Chattishgarh,2,2013,2,0.132982809
Chattishgarh,2,2013,3,0.220024207
Chattishgarh,2,2013,4,0.774834452
Chattishgarh,2,2013,5,0.582276303
Chattishgarh,2,2013,6,0.248977331
Chattishgarh,2,2013,7,0.828307964
Chattishgarh,2,2013,8,0.251848029
Chattishgarh,2,2013,9,-1.331568291
Chattishgarh,2,2013,10,0.101776706
Chattishgarh,2,2013,11,1.402864107
Chattishgarh,2,2013,12,-1.08168444
Chattishgarh,2,2014,1,-0.755171095
Chattishgarh,2,2014,2,0.893714743
Chattishgarh,2,2014,3,1.24333416
Chattishgarh,2,2014,4,0.621875496
Chattishgarh,2,2014,5,0.675941712
Chattishgarh,2,2014,6,-0.688807294
Chattishgarh,2,2014,7,-0.189128918
Chattishgarh,2,2014,8,0.146884044
Chattishgarh,2,2014,9,0.08407315
Chattishgarh,2,2014,10,0.601682321
Chattishgarh,2,2014,11,0.356857351
Chattishgarh,2,2014,12,-0.318273576
Chattishgarh,2,2015,1,0.381151465
Chattishgarh,2,2015,2,-0.073537071
Chattishgarh,2,2015,3,0.097424649
Chattishgarh,2,2015,4,1.29832036
Chattishgarh,2,2015,5,0.971413989
Chattishgarh,2,2015,6,1.001733087
Chattishgarh,2,2015,7,-0.038736127
Chattishgarh,2,2015,8,-1.529288498
Chattishgarh,2,2015,9,-0.519524555
Chattishgarh,2,2015,10,-0.232844957
Chattishgarh,2,2015,11,-1.061690676
Chattishgarh,2,2015,12,-0.580084303
Chattishgarh,2,2016,1,-0.165030215
Chattishgarh,2,2016,2,-0.545955439
Chattishgarh,2,2016,3,0.168743095
Chattishgarh,2,2016,4,0.12129517
Chattishgarh,2,2016,5,-0.189527959
Chattishgarh,2,2016,6,-0.043822978
Chattishgarh,2,2016,7,-0.159569166
Chattishgarh,2,2016,8,-0.10917304
Chattishgarh,2,2016,9,0.592729159
Chattishgarh,2,2016,10,0.962100181
Chattishgarh,2,2016,11,0.356857351
Chattishgarh,2,2016,12,-1.193098416
